State,District,Arrival_date,Variety,Amount Sold,Modal_price
Madhya Pradesh,Chhatarpur,Mar,Yellow,4804.17,3429.166667
Madhya Pradesh,Chhatarpur,May,Other,1993.67,3393.076923
Madhya Pradesh,Chhatarpur,May,Soybean,1993.67,3414.689655
Madhya Pradesh,Chhatarpur,May,Black,1993.67,3290
Madhya Pradesh,Chhatarpur,May,Yellow,1993.67,3457.142857
Madhya Pradesh,Chhatarpur,Nov,Soybean,1102.6,3415.5
Madhya Pradesh,Chhatarpur,Nov,Other,1102.6,3462.142857
Madhya Pradesh,Chhatarpur,Nov,Yellow,1102.6,3500
Madhya Pradesh,Chhatarpur,Oct,Soybean,687.83,3337.333333
Madhya Pradesh,Chhatarpur,Oct,Other,687.83,3378
Madhya Pradesh,Chhatarpur,Oct,Yellow,687.83,3500
Madhya Pradesh,Chhatarpur,Sep,Soybean,1716.6,3453.555556
Madhya Pradesh,Chhatarpur,Sep,Other,1716.6,3383.333333
Madhya Pradesh,Chhatarpur,Sep,Yellow,1716.6,3433.333333
Madhya Pradesh,Chhindwara,Apr,Yellow,418.9,3461
Madhya Pradesh,Chhindwara,Apr,Local,418.9,3338.625
Madhya Pradesh,Chhindwara,Apr,Soybean,418.9,3050
Madhya Pradesh,Chhindwara,Apr,Other,418.9,3376
Madhya Pradesh,Chhindwara,Aug,Yellow,272.4,3376.666667
Madhya Pradesh,Chhindwara,Aug,Other,272.4,3355.75
Madhya Pradesh,Chhindwara,Aug,Soybean,272.4,3250
Madhya Pradesh,Chhindwara,Feb,Yellow,79.8,3392
Madhya Pradesh,Chhindwara,Feb,Local,79.8,3545
Madhya Pradesh,Chhindwara,Feb,Other,79.8,3394.466667
Madhya Pradesh,Chhindwara,Jan,Soybean,541.39,2769
Madhya Pradesh,Chhindwara,Jan,Yellow,541.39,3327.222222
Madhya Pradesh,Chhindwara,Jan,Other,541.39,3370.705882
Madhya Pradesh,Chhindwara,Jul,Other,170,3403.5625
Madhya Pradesh,Chhindwara,Jul,Soybean,170,2965
Madhya Pradesh,Chhindwara,Jul,Local,170,3263.75
Madhya Pradesh,Chhindwara,Jul,Yellow,170,3345
Madhya Pradesh,Chhindwara,Jun,Soybean,261.1,3256.5
Madhya Pradesh,Chhindwara,Jun,Other,261.1,3400.933333
Madhya Pradesh,Chhindwara,Jun,Local,261.1,3190.2
Madhya Pradesh,Chhindwara,Jun,Yellow,261.1,3405.333333
Madhya Pradesh,Chhindwara,Mar,Other,201.9,3409.428571
Madhya Pradesh,Chhindwara,Mar,Soybean,201.9,3500
Madhya Pradesh,Chhindwara,Mar,Local,201.9,3366.25
Madhya Pradesh,Chhindwara,Mar,Yellow,201.9,3400.75
Madhya Pradesh,Chhindwara,May,Other,147.8,3384.555556
Madhya Pradesh,Chhindwara,May,Soybean,147.8,3267.5
Madhya Pradesh,Chhindwara,May,Local,147.8,3365
Madhya Pradesh,Chhindwara,May,Yellow,147.8,3428.142857
Madhya Pradesh,Chhindwara,Nov,Other,190.8,3362.666667
Madhya Pradesh,Chhindwara,Nov,Yellow,190.8,3451.666667
Madhya Pradesh,Chhindwara,Oct,Other,108.2,3390.5
Madhya Pradesh,Chhindwara,Oct,Soybean,108.2,2800
Madhya Pradesh,Chhindwara,Oct,Local,108.2,3357
Madhya Pradesh,Chhindwara,Oct,Yellow,108.2,3051.666667
Madhya Pradesh,Chhindwara,Sep,Other,189.3,3245.666667
Madhya Pradesh,Chhindwara,Sep,Local,189.3,3250.5
Madhya Pradesh,Chhindwara,Sep,Yellow,189.3,3370
Madhya Pradesh,Damoh,Apr,Yellow,1658,3499.285714
Madhya Pradesh,Damoh,Apr,Other,1658,3400
Madhya Pradesh,Damoh,Aug,Yellow,2536.5,3422.25
Madhya Pradesh,Damoh,Feb,Yellow,2118,3516.307692
Madhya Pradesh,Damoh,Feb,Other,2118,3367.8
Madhya Pradesh,Damoh,Jan,Yellow,7339.43,3448.806452
Madhya Pradesh,Damoh,Jan,Other,7339.43,3435.666667
Madhya Pradesh,Damoh,Jul,Other,3136,3625
Madhya Pradesh,Damoh,Jul,Yellow,3136,3429.166667
Madhya Pradesh,Damoh,Jun,Yellow,1096,3481.111111
Madhya Pradesh,Damoh,Mar,Other,1099,3465
Madhya Pradesh,Damoh,Mar,Yellow,1099,3407.631579
Madhya Pradesh,Damoh,May,Other,513.1,3703.333333
Madhya Pradesh,Damoh,May,Yellow,513.1,3492.28
Madhya Pradesh,Damoh,Nov,Yellow,13749,3453
Madhya Pradesh,Damoh,Oct,Yellow,10143,3396.666667
Madhya Pradesh,Damoh,Sep,Yellow,1307.9,3443.571429
Madhya Pradesh,Datia,Apr,Yellow,13.5,3220
Madhya Pradesh,Datia,Feb,Yellow,6.8,3305
Madhya Pradesh,Datia,Feb,Other,6.8,3515
Madhya Pradesh,Datia,Jan,Yellow,6.7,3490
Madhya Pradesh,Datia,Mar,Yellow,20.3,3380
Madhya Pradesh,Dewas,Apr,Yellow,14572.52,3512.710526
Madhya Pradesh,Dewas,Apr,Soybean,14572.52,3506.193548
Madhya Pradesh,Dewas,Apr,Other,14572.52,3532.419355
Madhya Pradesh,Dewas,Aug,Yellow,8716.6,3438.307692
Madhya Pradesh,Dewas,Aug,Other,8716.6,3475.1
Madhya Pradesh,Dewas,Aug,Soybean,8716.6,3486.230769
Madhya Pradesh,Dewas,Feb,Yellow,12686.75,3499.866667
Madhya Pradesh,Dewas,Feb,Soybean,12686.75,3491.710526
Madhya Pradesh,Dewas,Feb,Other,12686.75,3466.909091
Madhya Pradesh,Dewas,Jan,Soybean,56109.98,3499.108108
Madhya Pradesh,Dewas,Jan,Other,56109.98,3491.78125
Madhya Pradesh,Dewas,Jan,Yellow,56109.98,3526.230769
Madhya Pradesh,Dewas,Jul,Other,18484.41,3444.095238
Madhya Pradesh,Dewas,Jul,Soybean,18484.41,3422.142857
Madhya Pradesh,Dewas,Jul,Yellow,18484.41,3449.813953
Madhya Pradesh,Dewas,Jun,Soybean,13073.61,3538.04878
Madhya Pradesh,Dewas,Jun,Black,13073.61,3600
Madhya Pradesh,Dewas,Jun,Other,13073.61,3509.758621
Madhya Pradesh,Dewas,Jun,Yellow,13073.61,3506.871795
Madhya Pradesh,Dewas,Mar,Other,5204.39,3470.896552
Madhya Pradesh,Dewas,Mar,Soybean,5204.39,3495
Madhya Pradesh,Dewas,Mar,Yellow,5204.39,3458.368421
Madhya Pradesh,Dewas,May,Other,8287.89,3581.138889
Madhya Pradesh,Dewas,May,Soybean,8287.89,3506.268293
Madhya Pradesh,Dewas,May,Yellow,8287.89,3575.666667
Madhya Pradesh,Dewas,Nov,Soybean,61801.52,3465.384615
Madhya Pradesh,Dewas,Nov,Other,61801.52,3467
Madhya Pradesh,Dewas,Nov,Yellow,61801.52,3497.769231
Madhya Pradesh,Dewas,Oct,Other,46300.22,3469.875
Madhya Pradesh,Dewas,Oct,Soybean,46300.22,3405.777778
Madhya Pradesh,Dewas,Oct,Yellow,46300.22,3410.888889
Madhya Pradesh,Dewas,Sep,Soybean,8651.41,3492.222222
Madhya Pradesh,Dewas,Sep,Other,8651.41,3432.222222
Madhya Pradesh,Dewas,Sep,Yellow,8651.41,3449.625
Madhya Pradesh,Dhar,Apr,Yellow,16533.26,3517.936709
Madhya Pradesh,Dhar,Apr,Other,16533.26,3455.714286
Madhya Pradesh,Dhar,Aug,Yellow,12129.63,3500.344828
Madhya Pradesh,Dhar,Aug,Other,12129.63,3057.375
Madhya Pradesh,Dhar,Feb,Yellow,14427.33,3559.793478
Madhya Pradesh,Dhar,Feb,Other,14427.33,3408.333333
Madhya Pradesh,Dhar,Jan,Other,42130.71,3364.444444
Madhya Pradesh,Dhar,Jan,Yellow,42130.71,3597.867257
Madhya Pradesh,Dhar,Jul,Other,19223.17,3125.25
Madhya Pradesh,Dhar,Jul,Yellow,19223.17,3501.330275
Madhya Pradesh,Dhar,Jun,Other,14144.49,3425.85
Madhya Pradesh,Dhar,Jun,Yellow,14144.49,3547.615385
Madhya Pradesh,Dhar,Mar,Other,8716.87,3349.733333
Madhya Pradesh,Dhar,Mar,Yellow,8716.87,3477.318182
Madhya Pradesh,Dhar,May,Other,13761.1,3471.785714
Madhya Pradesh,Dhar,May,Yellow,13761.1,3565.683544
Madhya Pradesh,Dhar,Nov,Other,39825.91,3538.2
Madhya Pradesh,Dhar,Nov,Yellow,39825.91,3548.928571
Madhya Pradesh,Dhar,Oct,Other,23857.28,2853.833333
Madhya Pradesh,Dhar,Oct,Yellow,23857.28,3480.454545
Madhya Pradesh,Dhar,Sep,Other,14063.49,3455.5
Madhya Pradesh,Dhar,Sep,Yellow,14063.49,3484.88
Madhya Pradesh,Dindori,Apr,Local,939.76,3345.166667
Madhya Pradesh,Dindori,Apr,Soybean,939.76,3400
Madhya Pradesh,Dindori,Aug,Local,221.7,3287.6
Madhya Pradesh,Dindori,Aug,Soybean,221.7,3400
Madhya Pradesh,Dindori,Feb,Soybean,392.86,3200
Madhya Pradesh,Dindori,Feb,Local,392.86,3368.384615
Madhya Pradesh,Dindori,Jan,Soybean,776.03,3400
Madhya Pradesh,Dindori,Jan,Local,776.03,3391.5
Madhya Pradesh,Dindori,Jul,Local,227.01,3295.272727
Madhya Pradesh,Dindori,Jun,Local,125.73,3371.25
Madhya Pradesh,Dindori,Mar,Local,465.34,3313.857143
Madhya Pradesh,Dindori,May,Soybean,483.88,3400
Madhya Pradesh,Dindori,May,Local,483.88,3400.8125
Madhya Pradesh,Dindori,Nov,Local,572.4,3375
Madhya Pradesh,Dindori,Oct,Local,51.99,3246
Madhya Pradesh,Dindori,Sep,Local,292.17,3293.75
Madhya Pradesh,Guna,Apr,Soybean,1312.98,3188.666667
Madhya Pradesh,Guna,Apr,Other,1312.98,3449.12
Madhya Pradesh,Guna,Aug,Other,1224.49,3462.541667
Madhya Pradesh,Guna,Feb,Soybean,4583.96,3452.166667
Madhya Pradesh,Guna,Feb,Other,4583.96,3486.282353
Madhya Pradesh,Guna,Jan,Other,13107.14,3471.186813
Madhya Pradesh,Guna,Jan,Soybean,13107.14,3421.933333
Madhya Pradesh,Guna,Jul,Other,4273.64,3407.114943
Madhya Pradesh,Guna,Jul,Soybean,4273.64,3342.666667
Madhya Pradesh,Guna,Jun,Soybean,2983.19,3641.5
Madhya Pradesh,Guna,Jun,Other,2983.19,3474.526316
Madhya Pradesh,Guna,Mar,Other,2069.97,3408.210526
Madhya Pradesh,Guna,Mar,Soybean,2069.97,3227.75
Madhya Pradesh,Guna,May,Other,478.6,3484.754717
Madhya Pradesh,Guna,Nov,Soybean,48177.56,3442.5
Madhya Pradesh,Guna,Nov,Other,48177.56,3462.24
Madhya Pradesh,Guna,Oct,Other,40492.33,3401.733333
Madhya Pradesh,Guna,Oct,Soybean,40492.33,3398
Madhya Pradesh,Guna,Sep,Other,411.13,3400.769231
Madhya Pradesh,Gwalior,Aug,Yellow,3.8,3500
Madhya Pradesh,Gwalior,Feb,Yellow,20,3475
Madhya Pradesh,Gwalior,Jan,Yellow,49.7,3278
Madhya Pradesh,Gwalior,Jul,Yellow,7.8,2900
Madhya Pradesh,Gwalior,Jun,Yellow,0.5,3401
Madhya Pradesh,Gwalior,Mar,Yellow,1,3076
Madhya Pradesh,Gwalior,May,Other,1.5,3550
Madhya Pradesh,Gwalior,May,Yellow,1.5,3325
Madhya Pradesh,Harda,Apr,Yellow,737.8,3536.24
Madhya Pradesh,Harda,Apr,Soybean,737.8,3418.8
Madhya Pradesh,Harda,Aug,Yellow,1586.5,3471.333333
Madhya Pradesh,Harda,Aug,Soybean,1586.5,3465.777778
Madhya Pradesh,Harda,Feb,Soybean,2358.9,3447.296296
Madhya Pradesh,Harda,Feb,Yellow,2358.9,3534.16129
Madhya Pradesh,Harda,Jan,Soybean,25236.9,3507.705882
Madhya Pradesh,Harda,Jan,Yellow,25236.9,3545.421053
Madhya Pradesh,Harda,Jul,Soybean,4137.1,3457.545455
Madhya Pradesh,Harda,Jul,Yellow,4137.1,3480.567568
Madhya Pradesh,Harda,Jun,Soybean,2403.3,3497.935484
Madhya Pradesh,Harda,Jun,Yellow,2403.3,3524.060606
Madhya Pradesh,Harda,Mar,Soybean,1504,3444.517241
Madhya Pradesh,Harda,Mar,Yellow,1504,3494.222222
Madhya Pradesh,Harda,May,Soybean,558.4,3302.235294
Madhya Pradesh,Harda,May,Yellow,558.4,3588.333333
Madhya Pradesh,Harda,Nov,Soybean,36801.7,3409.636364
Madhya Pradesh,Harda,Nov,Yellow,36801.7,3455.8
Madhya Pradesh,Harda,Oct,Soybean,24599.2,3267.142857
Madhya Pradesh,Harda,Oct,Yellow,24599.2,3467.333333
Madhya Pradesh,Harda,Sep,Soybean,1046.2,3435
Madhya Pradesh,Harda,Sep,Yellow,1046.2,3420.75
Madhya Pradesh,Hoshangabad,Apr,Yellow,996.3,3556.448276
Madhya Pradesh,Hoshangabad,Apr,Other,996.3,2950.5
Madhya Pradesh,Hoshangabad,Aug,Yellow,842.5,3516.1
Madhya Pradesh,Hoshangabad,Aug,Other,842.5,3151.5
Madhya Pradesh,Hoshangabad,Feb,Yellow,815.7,3544.586207
Madhya Pradesh,Hoshangabad,Feb,Other,815.7,3239.166667
Madhya Pradesh,Hoshangabad,Jan,Other,11511.8,3123.1
Madhya Pradesh,Hoshangabad,Jan,Yellow,11511.8,3541.794118
Madhya Pradesh,Hoshangabad,Jul,Other,1509.1,3080.857143
Madhya Pradesh,Hoshangabad,Jul,Yellow,1509.1,3479.657143
Madhya Pradesh,Hoshangabad,Jun,Other,579.3,3495
Madhya Pradesh,Hoshangabad,Jun,Yellow,579.3,3500.6875
Madhya Pradesh,Hoshangabad,Mar,Other,891.4,3002.5
Madhya Pradesh,Hoshangabad,Mar,Yellow,891.4,3466.866667
Madhya Pradesh,Hoshangabad,May,Other,130.6,3195.25
Madhya Pradesh,Hoshangabad,May,Yellow,130.6,3514.041667
Madhya Pradesh,Hoshangabad,Nov,Other,13131.2,3140.5
Madhya Pradesh,Hoshangabad,Nov,Yellow,13131.2,3450.444444
Madhya Pradesh,Hoshangabad,Oct,Other,5237.5,2869
Madhya Pradesh,Hoshangabad,Oct,Yellow,5237.5,3459.333333
Madhya Pradesh,Hoshangabad,Sep,Other,829.3,2911
Madhya Pradesh,Hoshangabad,Sep,Yellow,829.3,3408.333333
Madhya Pradesh,Indore,Apr,Yellow,10123.6,3649.407407
Madhya Pradesh,Indore,Apr,Other,10123.6,3480.8
Madhya Pradesh,Indore,Aug,Yellow,8196.6,3563.416667
Madhya Pradesh,Indore,Aug,Other,8196.6,3501.666667
Madhya Pradesh,Indore,Feb,Other,12118.4,3470
Madhya Pradesh,Indore,Feb,Yellow,12118.4,3609.189189
Madhya Pradesh,Indore,Jan,Other,43641.2,3452.522727
Madhya Pradesh,Indore,Jan,Sup,43641.2,3000
Madhya Pradesh,Indore,Jan,Yellow,43641.2,3630.756757
Madhya Pradesh,Indore,Jul,Other,17319.7,3456.925
Madhya Pradesh,Indore,Jul,Yellow,17319.7,3506.945946
Madhya Pradesh,Indore,Jun,Other,9600.2,3553.212121
Madhya Pradesh,Indore,Jun,Yellow,9600.2,3586.029412
Madhya Pradesh,Indore,Mar,Other,7912.5,3509.827586
Madhya Pradesh,Indore,Mar,Yellow,7912.5,3568.628571
Madhya Pradesh,Indore,May,Other,10417.4,3551.882353
Madhya Pradesh,Indore,May,Yellow,10417.4,3653.394737
Madhya Pradesh,Indore,Nov,Other,36518,3482.307692
Madhya Pradesh,Indore,Nov,Yellow,36518,3567.583333
Madhya Pradesh,Indore,Oct,Other,33499.8,3468.333333
Madhya Pradesh,Indore,Oct,Yellow,33499.8,3563
Madhya Pradesh,Indore,Sep,Other,11508.4,3497.142857
Madhya Pradesh,Indore,Sep,Yellow,11508.4,3563.1
Madhya Pradesh,Jabalpur,Feb,Yellow,0.1,2800
Madhya Pradesh,Jabalpur,Jan,Yellow,6.7,2510
Madhya Pradesh,Jabalpur,Jul,Yellow,5.3,2600
Madhya Pradesh,Jabalpur,Mar,Yellow,0.5,2872.5
Madhya Pradesh,Jabalpur,Nov,Yellow,41.5,2450
Madhya Pradesh,Jabalpur,Sep,Yellow,21.4,2520
Madhya Pradesh,Jhabua,Apr,Yellow,4861.34,3506.909091
Madhya Pradesh,Jhabua,Apr,Other,4861.34,3570
Madhya Pradesh,Jhabua,Aug,Yellow,1668.35,3445.615385
Madhya Pradesh,Jhabua,Feb,Yellow,2996.71,3470.033333
Madhya Pradesh,Jhabua,Jan,Yellow,13096.11,3419.648649
Madhya Pradesh,Jhabua,Jul,Yellow,2360.86,3380.090909
Madhya Pradesh,Jhabua,Jun,Other,1499,3600
Madhya Pradesh,Jhabua,Jun,Yellow,1499,3509.173913
Madhya Pradesh,Jhabua,Mar,Yellow,1524.83,3519.909091
Madhya Pradesh,Jhabua,May,Yellow,1789.46,3535.514286
Madhya Pradesh,Jhabua,Nov,Yellow,24651.04,3419.833333
Madhya Pradesh,Jhabua,Oct,Yellow,10025.29,3457.545455
Madhya Pradesh,Jhabua,Sep,Yellow,2522.92,3484.444444
Madhya Pradesh,Katni,Feb,Yellow,0.6,3100
Madhya Pradesh,Katni,Jan,Yellow,0.3,3355
Madhya Pradesh,Katni,Mar,Yellow,6.7,2680.5
Madhya Pradesh,Khandwa,Apr,Yellow,1517.9,3520.277778
Madhya Pradesh,Khandwa,Aug,Yellow,2512.3,3490.4
Madhya Pradesh,Khandwa,Aug,Other,2512.3,3250
Madhya Pradesh,Khandwa,Feb,Other,2164,3407.5
Madhya Pradesh,Khandwa,Feb,Yellow,2164,3558.0625
Madhya Pradesh,Khandwa,Jan,Other,14431.4,3548.933333
Madhya Pradesh,Khandwa,Jan,Yellow,14431.4,3595.625
Madhya Pradesh,Khandwa,Jul,Other,2397.2,3431.8
Madhya Pradesh,Khandwa,Jul,Yellow,2397.2,3480.631579
Madhya Pradesh,Khandwa,Jun,Other,2808.9,3456.666667
Madhya Pradesh,Khandwa,Jun,Yellow,2808.9,3537.190476
Madhya Pradesh,Khandwa,Mar,Other,1706.5,3353.333333
Madhya Pradesh,Khandwa,Mar,Yellow,1706.5,3478.83871
Madhya Pradesh,Khandwa,May,Other,1788.2,3392.2
Madhya Pradesh,Khandwa,May,Yellow,1788.2,3605.4
Madhya Pradesh,Khandwa,Nov,Other,13649.2,3475
Madhya Pradesh,Khandwa,Nov,Yellow,13649.2,3562
Madhya Pradesh,Khandwa,Oct,Other,20067.57,3350
Madhya Pradesh,Khandwa,Oct,Yellow,20067.57,3518.5
Madhya Pradesh,Khandwa,Sep,Other,1989.2,3440
Madhya Pradesh,Khandwa,Sep,Yellow,1989.2,3523.125
Madhya Pradesh,Khargone,Apr,Yellow,505.99,3440
Madhya Pradesh,Khargone,Apr,Soybean,505.99,3407
Madhya Pradesh,Khargone,Apr,Other,505.99,3510.151515
Madhya Pradesh,Khargone,Aug,Yellow,451.75,3474
Madhya Pradesh,Khargone,Aug,Soybean,451.75,3435.2
Madhya Pradesh,Khargone,Aug,Other,451.75,3492.571429
Madhya Pradesh,Khargone,Feb,Other,1418.63,3553
Madhya Pradesh,Khargone,Feb,Soybean,1418.63,3441.210526
Madhya Pradesh,Khargone,Feb,Yellow,1418.63,3369.230769
Madhya Pradesh,Khargone,Jan,Other,6736.73,3541.41791
Madhya Pradesh,Khargone,Jan,Soybean,6736.73,3497.173913
Madhya Pradesh,Khargone,Jan,Yellow,6736.73,3422.5
Madhya Pradesh,Khargone,Jul,Other,568.69,3519.176471
Madhya Pradesh,Khargone,Jul,Soybean,568.69,3320.384615
Madhya Pradesh,Khargone,Jul,Yellow,568.69,3251.5625
Madhya Pradesh,Khargone,Jun,Other,537.23,3495.5
Madhya Pradesh,Khargone,Jun,Soybean,537.23,3385.466667
Madhya Pradesh,Khargone,Jun,Yellow,537.23,3430.526316
Madhya Pradesh,Khargone,Mar,Other,784.7,3522.27027
Madhya Pradesh,Khargone,Mar,Soybean,784.7,3365.833333
Madhya Pradesh,Khargone,Mar,Yellow,784.7,3361.25
Madhya Pradesh,Khargone,May,Other,363.65,3574.171429
Madhya Pradesh,Khargone,May,Soybean,363.65,3366.666667
Madhya Pradesh,Khargone,May,Yellow,363.65,3501.25
Madhya Pradesh,Khargone,Nov,Other,10799.32,3481.9375
Madhya Pradesh,Khargone,Nov,Soybean,10799.32,3325
Madhya Pradesh,Khargone,Nov,Yellow,10799.32,3460
Madhya Pradesh,Khargone,Oct,Other,6661.81,3462.363636
Madhya Pradesh,Khargone,Oct,Soybean,6661.81,3243.666667
Madhya Pradesh,Khargone,Oct,Yellow,6661.81,3390
Madhya Pradesh,Khargone,Sep,Other,363.33,3514.333333
Madhya Pradesh,Khargone,Sep,Soybean,363.33,3844.8
Madhya Pradesh,Khargone,Sep,Yellow,363.33,3325
Madhya Pradesh,Mandla,Mar,Other,11.58,3200
Madhya Pradesh,Mandsaur,Apr,Yellow,9126.21,3634.375
Madhya Pradesh,Mandsaur,Apr,Soybean,9126.21,3583.678571
Madhya Pradesh,Mandsaur,Apr,Other,9126.21,3480.346154
Madhya Pradesh,Mandsaur,Aug,Yellow,5320.54,3502.5
Madhya Pradesh,Mandsaur,Aug,Local,5320.54,3500
Madhya Pradesh,Mandsaur,Aug,Soybean,5320.54,3569.454545
Madhya Pradesh,Mandsaur,Aug,Other,5320.54,3401.153846
Madhya Pradesh,Mandsaur,Feb,Other,11813.25,3541.433333
Madhya Pradesh,Mandsaur,Feb,Soybean,11813.25,3515.864865
Madhya Pradesh,Mandsaur,Feb,Local,11813.25,3700
Madhya Pradesh,Mandsaur,Feb,Yellow,11813.25,3609.166667
Madhya Pradesh,Mandsaur,Jan,Other,41960.05,3543.82
Madhya Pradesh,Mandsaur,Jan,Soybean,41960.05,3499
Madhya Pradesh,Mandsaur,Jan,Local,41960.05,3367.5
Madhya Pradesh,Mandsaur,Jan,Yellow,41960.05,3583.333333
Madhya Pradesh,Mandsaur,Jul,Other,34985.59,3394.138889
Madhya Pradesh,Mandsaur,Jul,Soybean,34985.59,3501.827586
Madhya Pradesh,Mandsaur,Jul,Local,34985.59,3700
Madhya Pradesh,Mandsaur,Jul,Yellow,34985.59,3448.333333
Madhya Pradesh,Mandsaur,Jun,Other,12587.02,3483.833333
Madhya Pradesh,Mandsaur,Jun,Soybean,12587.02,3602.477273
Madhya Pradesh,Mandsaur,Jun,Local,12587.02,3655
Madhya Pradesh,Mandsaur,Jun,Yellow,12587.02,3585
Madhya Pradesh,Mandsaur,Mar,Other,7766.96,3481.5
Madhya Pradesh,Mandsaur,Mar,Local,7766.96,3587.5
Madhya Pradesh,Mandsaur,Mar,Soybean,7766.96,3549
Madhya Pradesh,Mandsaur,Mar,Yellow,7766.96,3605
Madhya Pradesh,Mandsaur,May,Other,8975.26,3541.454545
Madhya Pradesh,Mandsaur,May,Soybean,8975.26,3601.344828
Madhya Pradesh,Mandsaur,May,Local,8975.26,3658.75
Madhya Pradesh,Mandsaur,May,Yellow,8975.26,3687
Madhya Pradesh,Mandsaur,Nov,Other,16510.04,3518.583333
Madhya Pradesh,Mandsaur,Nov,Soybean,16510.04,3583
Madhya Pradesh,Mandsaur,Nov,Local,16510.04,3600
Madhya Pradesh,Mandsaur,Nov,Yellow,16510.04,3665
Madhya Pradesh,Mandsaur,Oct,Other,9473.66,3297.1
Madhya Pradesh,Mandsaur,Oct,Soybean,9473.66,3555.4
Madhya Pradesh,Mandsaur,Oct,Yellow,9473.66,3350
Madhya Pradesh,Mandsaur,Sep,Other,5062.39,3407.666667
Madhya Pradesh,Mandsaur,Sep,Soybean,5062.39,3549.166667
Madhya Pradesh,Mandsaur,Sep,Local,5062.39,3670
Madhya Pradesh,Mandsaur,Sep,Yellow,5062.39,3468.333333
Madhya Pradesh,Morena,Aug,Yellow,16.7,3175
Madhya Pradesh,Morena,Feb,Yellow,2.9,3163.5
Madhya Pradesh,Morena,Jan,Soybean,37.2,3475
Madhya Pradesh,Morena,Jan,Yellow,37.2,3437.5
Madhya Pradesh,Morena,Mar,Soybean,0.5,2705
Madhya Pradesh,Morena,Mar,Yellow,0.5,3012
Madhya Pradesh,Morena,Oct,Yellow,11,3187
Madhya Pradesh,Morena,Sep,Yellow,36.3,3365.5
Madhya Pradesh,Narsinghpur,Apr,Yellow,173.46,3299.2
Madhya Pradesh,Narsinghpur,Apr,Other,173.46,3459.428571
Madhya Pradesh,Narsinghpur,Aug,Yellow,414.7,3403.333333
Madhya Pradesh,Narsinghpur,Aug,Other,414.7,3350.5
Madhya Pradesh,Narsinghpur,Feb,Other,244,3498.076923
Madhya Pradesh,Narsinghpur,Feb,Yellow,244,3354.555556
Madhya Pradesh,Narsinghpur,Jan,Other,1086.1,3440.363636
Madhya Pradesh,Narsinghpur,Jan,Yellow,1086.1,3295.5
Madhya Pradesh,Narsinghpur,Jul,Other,804.1,3304.357143
Madhya Pradesh,Narsinghpur,Jul,Yellow,804.1,3365.193548
Madhya Pradesh,Narsinghpur,Jun,Other,154.2,3427.692308
Madhya Pradesh,Narsinghpur,Jun,Yellow,154.2,3326.967742
Madhya Pradesh,Narsinghpur,Mar,Other,156,3369.625
Madhya Pradesh,Narsinghpur,Mar,Yellow,156,3383.666667
Madhya Pradesh,Narsinghpur,May,Other,95.3,3408.625
Madhya Pradesh,Narsinghpur,May,Yellow,95.3,3413.409091
Madhya Pradesh,Narsinghpur,Nov,Other,4167.18,3255.333333
Madhya Pradesh,Narsinghpur,Nov,Yellow,4167.18,3398.125
Madhya Pradesh,Narsinghpur,Oct,Other,1086.7,3327.5
Madhya Pradesh,Narsinghpur,Oct,Yellow,1086.7,3277.333333
Madhya Pradesh,Narsinghpur,Sep,Other,267.3,3356.666667
Madhya Pradesh,Narsinghpur,Sep,Yellow,267.3,3299.5
Madhya Pradesh,Neemuch,Apr,Yellow,24053.2,3634.764706
Madhya Pradesh,Neemuch,Apr,Other,24053.2,3506.866667
Madhya Pradesh,Neemuch,Aug,Yellow,11954.3,3728.75
Madhya Pradesh,Neemuch,Aug,Other,11954.3,3344.285714
Madhya Pradesh,Neemuch,Feb,Other,31071.4,3412.352941
Madhya Pradesh,Neemuch,Feb,Yellow,31071.4,3600.352941
Madhya Pradesh,Neemuch,Jan,Other,59545.03,3440.26087
Madhya Pradesh,Neemuch,Jan,Yellow,59545.03,3648.333333
Madhya Pradesh,Neemuch,Jul,Other,27313.8,3327.230769
Madhya Pradesh,Neemuch,Jul,Yellow,27313.8,3498.466667
Madhya Pradesh,Neemuch,Jun,Other,29649.7,3481
Madhya Pradesh,Neemuch,Jun,Yellow,29649.7,3560.105263
Madhya Pradesh,Neemuch,Mar,Other,16731.3,3475
Madhya Pradesh,Neemuch,Mar,Yellow,16731.3,3577.875
Madhya Pradesh,Neemuch,May,Other,29652.1,3485.125
Madhya Pradesh,Neemuch,Nov,Other,33575.6,4001
Madhya Pradesh,Neemuch,Nov,Yellow,33575.6,3575
Madhya Pradesh,Neemuch,Oct,Other,21161.2,3497.75
Madhya Pradesh,Neemuch,Oct,Yellow,21161.2,3587.4
Madhya Pradesh,Neemuch,Sep,Other,7194.5,3447.75
Madhya Pradesh,Neemuch,Sep,Yellow,7194.5,3611.666667
Madhya Pradesh,Panna,Feb,Other,6.3,3250
Madhya Pradesh,Panna,Feb,Soybean,6.3,3000
Madhya Pradesh,Panna,Jan,Other,44,3110
Madhya Pradesh,Panna,Jan,Soybean,44,3305
Madhya Pradesh,Panna,Jul,Other,16.9,3340
Madhya Pradesh,Panna,Jul,Soybean,16.9,3241
Madhya Pradesh,Panna,Mar,Soybean,13.1,3570
Madhya Pradesh,Panna,Nov,Soybean,124.2,3470
Madhya Pradesh,Panna,Oct,Other,156.6,3205
Madhya Pradesh,Raisen,Apr,Yellow,217,3223.25
