arrival_date,state,variety,district,modal_price
Mar,Maharashtra,Yellow,Osmanabad,3563.44
Mar,Maharashtra,Yellow,Nashik,3660
Mar,Maharashtra,Yellow,Nandurbar,3225
Mar,Maharashtra,Yellow,Nanded,3489.38461538461
Mar,Maharashtra,Yellow,Nagpur,3418.18421052632
Mar,Maharashtra,Yellow,Latur,3598.01538461538
Mar,Maharashtra,Yellow,Jalana,3574.6
Mar,Madhya Pradesh,Soyabeen,Mandsaur,3549
Mar,Maharashtra,Other,Beed,3560.1935483871
Mar,Maharashtra,Other,Amarawati,3419.66666666667
Mar,Madhya Pradesh,Yellow,Harda,3494.22222222222
Mar,Madhya Pradesh,Yellow,Gwalior,3076
Mar,Madhya Pradesh,Yellow,Dhar,3477.31818181818
Mar,Madhya Pradesh,Yellow,Dewas,3458.36842105263
Mar,Madhya Pradesh,Yellow,Datia,3380
Mar,Madhya Pradesh,Yellow,Damoh,3407.63157894737
Mar,Madhya Pradesh,Yellow,Chhindwara,3400.75
Mar,Madhya Pradesh,Yellow,Chhatarpur,3429.16666666667
Mar,Madhya Pradesh,Yellow,Burhanpur,3422.45454545455
Mar,Madhya Pradesh,Yellow,Bhopal,3401.77142857143
Mar,Madhya Pradesh,Yellow,Betul,3543.5
Mar,Madhya Pradesh,Yellow,Badwani,3498
Mar,Madhya Pradesh,Yellow,Ashoknagar,3471.54545454545
Mar,Madhya Pradesh,Soyabeen,Ujjain,345.108333333333
Mar,Madhya Pradesh,Soyabeen,Tikamgarh,3500
Mar,Madhya Pradesh,Soyabeen,Shivpuri,3443.33333333333
Mar,Madhya Pradesh,Soyabeen,Sehore,3621.27272727273
Mar,Madhya Pradesh,Soyabeen,Sagar,3368.44827586207
Mar,Madhya Pradesh,Soyabeen,Ratlam,3578.88235294118
Mar,Madhya Pradesh,Soyabeen,Rajgarh,3463.33333333333
Mar,Madhya Pradesh,Soyabeen,Panna,3570
Mar,Madhya Pradesh,Yellow,Hoshangabad,3466.86666666667
Mar,Maharashtra,Other,Aurangabad,3561.16666666667
Mar,Madhya Pradesh,Yellow,Indore,3568.62857142857
Mar,Madhya Pradesh,Yellow,Katni,2680.5
Mar,Maharashtra,Other,Akola,3488
Mar,Maharashtra,Other,Ahmednagar,3442.88
Mar,Maharashtra,Black,Hingoli,3437
Mar,Madhya Pradesh,Yellow,Vidisha,3407.47540983607
Mar,Madhya Pradesh,Yellow,Ujjain,3576.41414141414
Mar,Madhya Pradesh,Yellow,Tikamgarh,3458.10344827586
Mar,Madhya Pradesh,Yellow,Shivpuri,3489.33333333333
Mar,Madhya Pradesh,Yellow,Shajapur,3453.13888888889
Mar,Madhya Pradesh,Yellow,Seoni,3243
Mar,Madhya Pradesh,Yellow,Sehore,3531.47142857143
Mar,Madhya Pradesh,Yellow,Sagar,3374.90769230769
Mar,Madhya Pradesh,Yellow,Rewa,3000
Mar,Madhya Pradesh,Yellow,Ratlam,3566.86956521739
Mar,Madhya Pradesh,Yellow,Rajgarh,3485.15053763441
Mar,Madhya Pradesh,Yellow,Raisen,3328.47058823529
Mar,Madhya Pradesh,Yellow,Neemuch,3577.875
Mar,Madhya Pradesh,Yellow,Narsinghpur,3383.66666666667
Mar,Madhya Pradesh,Yellow,Morena,3012
Mar,Madhya Pradesh,Yellow,Mandsaur,3605
Mar,Madhya Pradesh,Yellow,Khargone,3361.25
Mar,Madhya Pradesh,Yellow,Khandwa,3478.83870967742
Mar,Madhya Pradesh,Yellow,Jhabua,3519.90909090909
Mar,Madhya Pradesh,Yellow,Jabalpur,2872.5
Apr,Chattisgarh,Local,Rajnandgaon,3572
Apr,Madhya Pradesh,Soyabeen,Shivpuri,3385.66666666667
Apr,Madhya Pradesh,Yellow,Ratlam,3593.8
Apr,Madhya Pradesh,Yellow,Sagar,3452.88888888889
Apr,Madhya Pradesh,Yellow,Sehore,3513.72058823529
Apr,Madhya Pradesh,Yellow,Seoni,3368
Apr,Madhya Pradesh,Yellow,Shajapur,3474.03225806452
Apr,Madhya Pradesh,Yellow,Shivpuri,3560.24242424242
Apr,Madhya Pradesh,Yellow,Tikamgarh,3484.12407407407
Apr,Madhya Pradesh,Yellow,Ujjain,3591.76
Apr,Madhya Pradesh,Yellow,Vidisha,3380.35294117647
Apr,Maharashtra,Other,Ahmednagar,3523.48571428571
Apr,Maharashtra,Other,Akola,3351
Apr,Maharashtra,Other,Amarawati,3478.56
Apr,Maharashtra,Other,Aurangabad,3543.33333333333
Apr,Maharashtra,Other,Beed,3591.5
Apr,Maharashtra,Other,Buldhana,3496.875
Apr,Maharashtra,Other,Chandrapur,3598.90909090909
Apr,Maharashtra,Other,Hingoli,3539.66666666667
Apr,Madhya Pradesh,Yellow,Rajgarh,3533.91358024691
Apr,Maharashtra,Other,Jalana,3316.66666666667
Apr,Madhya Pradesh,Yellow,Raisen,3223.25
Apr,Madhya Pradesh,Yellow,Narsinghpur,3299.2
Apr,Madhya Pradesh,Yellow,Badwani,3554.25
Apr,Madhya Pradesh,Yellow,Betul,3575.78947368421
Apr,Madhya Pradesh,Yellow,Bhopal,3400.88888888889
Apr,Madhya Pradesh,Yellow,Burhanpur,3391.83333333333
Apr,Madhya Pradesh,Yellow,Chhatarpur,3466.66666666667
Apr,Madhya Pradesh,Yellow,Chhindwara,3461
Apr,Madhya Pradesh,Yellow,Damoh,3499.28571428571
Apr,Madhya Pradesh,Yellow,Datia,3220
Apr,Madhya Pradesh,Yellow,Dewas,3512.71052631579
Apr,Madhya Pradesh,Yellow,Dhar,3517.93670886076
Apr,Madhya Pradesh,Yellow,Harda,3536.24
Apr,Madhya Pradesh,Yellow,Hoshangabad,3556.44827586207
Apr,Madhya Pradesh,Yellow,Indore,3649.40740740741
Apr,Madhya Pradesh,Yellow,Jhabua,3506.90909090909
Apr,Madhya Pradesh,Yellow,Khandwa,3520.27777777778
Apr,Madhya Pradesh,Yellow,Khargone,3440
Apr,Madhya Pradesh,Yellow,Mandsaur,3634.375
Apr,Madhya Pradesh,Yellow,Neemuch,3634.76470588235
Apr,Maharashtra,Other,Jalgaon,3454.52380952381
Apr,Maharashtra,Other,Latur,3647.41666666667
Apr,Maharashtra,Other,Nagpur,3561.44444444444
Apr,Maharashtra,Yellow,Osmanabad,3624.32
Apr,Maharashtra,Yellow,Parbhani,3594.04444444444
Apr,Maharashtra,Yellow,Pune,3611
Apr,Maharashtra,Yellow,Vashim,3590.96774193548
Apr,Maharashtra,Yellow,Wardha,3487.87671232877
Apr,Maharashtra,Yellow,Yavatmal,3535.31666666667
Apr,Rajasthan,Other,Baran,3611.75
Apr,Rajasthan,Other,Bhilwara,3588.5
Apr,Rajasthan,Other,Bundi,3539.42307692308
Apr,Rajasthan,Other,Chittorgarh,3722.79166666667
Apr,Rajasthan,Other,Jhalawar,3656.77011494253
Apr,Rajasthan,Other,Kota,3596.95918367347
Apr,Rajasthan,Other,Swai Madhopur,3275
Apr,Rajasthan,Other,Tonk,3000
Apr,Rajasthan,Other,Udaipur,3325
Apr,Rajasthan,Yellow,Chittorgarh,3559.73333333333
Apr,Uttar Pradesh,Soyabeen,Kanpur,4657.14285714286
Apr,Maharashtra,Yellow,Nashik,3362.5
Apr,Maharashtra,Yellow,Nandurbar,3300
Apr,Maharashtra,Yellow,Nanded,3483.73684210526
Apr,Maharashtra,Yellow,Nagpur,3491.57575757576
Apr,Maharashtra,Other,Nanded,3591.42857142857
Apr,Maharashtra,Other,Nandurbar,3500.42857142857
Apr,Maharashtra,Other,Nashik,3567.97916666667
Apr,Maharashtra,Other,Osmanabad,3660.15384615385
Apr,Maharashtra,Other,Parbhani,3471.8
Apr,Maharashtra,Other,Sholapur,3668.66666666667
Apr,Maharashtra,Other,Vashim,3563.38095238095
Apr,Maharashtra,Yellow,Ahmednagar,3450
Apr,Madhya Pradesh,Yellow,Ashoknagar,3513.95833333333
Apr,Maharashtra,Yellow,Akola,3532.82608695652
Apr,Maharashtra,Yellow,Aurangabad,3358.66666666667
Apr,Maharashtra,Yellow,Beed,3604.82051282051
Apr,Maharashtra,Yellow,Buldhana,3463.51898734177
Apr,Maharashtra,Yellow,Chandrapur,3598.08
Apr,Maharashtra,Yellow,Hingoli,3568.90243902439
Apr,Maharashtra,Yellow,Jalana,3579.94117647059
Apr,Maharashtra,Yellow,Jalgaon,3467.5
Apr,Maharashtra,Yellow,Latur,3614.63157894737
Apr,Maharashtra,Yellow,Amarawati,3406.15789473684
Apr,Madhya Pradesh,Soyabeen,Ujjain,353.990909090909
Apr,Madhya Pradesh,Soyabeen,Tikamgarh,3400
Apr,Madhya Pradesh,Soyabeen,Sheopur,3405
Apr,Karnataka,Soyabeen,Belgaum,3560
Apr,Karnataka,Soyabeen,Bidar,3629.09523809524
Apr,Karnataka,Soyabeen,Dharwad,3507.53333333333
Apr,Karnataka,Soyabeen,Gulbarga,3193
Apr,Karnataka,Soyabeen,Haveri,3608.45833333333
Apr,Madhya Pradesh,Black,Chhatarpur,3250
Apr,Madhya Pradesh,Black,Raisen,3250
Apr,Madhya Pradesh,Black,Rajgarh,3590
Apr,Madhya Pradesh,Black,Seoni,3425
Apr,Madhya Pradesh,Black,Shivpuri,3251.5
Apr,Madhya Pradesh,Black,Tikamgarh,3400.125
Apr,Madhya Pradesh,Local,Chhindwara,3338.625
Apr,Madhya Pradesh,Local,Dindori,3345.16666666667
Apr,Madhya Pradesh,Other,Alirajpur,3441.125
Apr,Madhya Pradesh,Other,Ashoknagar,3444.5
Apr,Madhya Pradesh,Other,Badwani,3757
Apr,Madhya Pradesh,Other,Betul,3551.1
Apr,Karnataka,Soyabeen,Bangalore,4490
Apr,Karnataka,Local,Belgaum,3619.33333333333
Apr,Gujarat,Yellow,Sabarkantha,3475
Apr,Gujarat,Yellow,Rajkot,3422.85714285714
Apr,Chattisgarh,Other,Balodabazar,2933.33333333333
Apr,Chattisgarh,Soyabeen,Rajnandgaon,3399
Apr,Chattisgarh,Yellow,Durg,3417.5
Apr,Chattisgarh,Yellow,Kabirdham,3480.11764705882
Apr,Chattisgarh,Yellow,Mungeli,3364.71428571429
Apr,Chattisgarh,Yellow,Raipur,3000
Apr,Chattisgarh,Yellow,Rajnandgaon,3568.92
Apr,Gujarat,Other,Amreli,3275
Apr,Madhya Pradesh,Other,Burhanpur,3350
Apr,Gujarat,Other,Bhavnagar,3290
Apr,Gujarat,Other,Sabarkantha,3569.33333333333
Apr,Gujarat,Other,Surat,3366.66666666667
Apr,Gujarat,Soyabeen,Amreli,3427.5
Apr,Gujarat,Soyabeen,Dahod,3710.9375
Apr,Gujarat,Soyabeen,Jamnagar,3025
Apr,Gujarat,Soyabeen,Junagarh,3345
Apr,Gujarat,Soyabeen,Rajkot,3150
Apr,Gujarat,Soyabeen,Vadodara(Baroda),3200
Apr,Gujarat,Other,Rajkot,3129.375
Apr,Uttar Pradesh,Yellow,Lalitpur,3330.0625
Apr,Madhya Pradesh,Other,Chhatarpur,3394.58333333333
Apr,Madhya Pradesh,Other,Damoh,3400
Apr,Madhya Pradesh,Other,Tikamgarh,3450
Apr,Madhya Pradesh,Other,Umariya,3145
Apr,Madhya Pradesh,Other,Vidisha,3387.25
Apr,Madhya Pradesh,Soyabeen,Ashoknagar,3366.66666666667
Apr,Madhya Pradesh,Soyabeen,Bhopal,3363.75
Apr,Madhya Pradesh,Soyabeen,Chhatarpur,3385.2
Apr,Madhya Pradesh,Soyabeen,Chhindwara,3050
Apr,Madhya Pradesh,Soyabeen,Dewas,3506.1935483871
Apr,Madhya Pradesh,Soyabeen,Dindori,3400
Apr,Madhya Pradesh,Soyabeen,Guna,3188.66666666667
Apr,Madhya Pradesh,Soyabeen,Harda,3418.8
Apr,Madhya Pradesh,Soyabeen,Khargone,3407
Apr,Madhya Pradesh,Soyabeen,Mandsaur,3583.67857142857
Apr,Madhya Pradesh,Soyabeen,Rajgarh,3521.53846153846
Apr,Madhya Pradesh,Soyabeen,Ratlam,3642.5
Apr,Madhya Pradesh,Soyabeen,Sagar,3403.27272727273
Apr,Madhya Pradesh,Soyabeen,Sehore,3605
Apr,Madhya Pradesh,Other,Shivpuri,3530.83333333333
Apr,Madhya Pradesh,Other,Sheopur,3362.6
Apr,Madhya Pradesh,Other,Shehdol,3375.25
Apr,Madhya Pradesh,Other,Shajapur,3538.46739130435
Apr,Madhya Pradesh,Other,Dewas,3532.41935483871
Apr,Madhya Pradesh,Other,Dhar,3455.71428571429
Apr,Madhya Pradesh,Other,Guna,3449.12
Apr,Madhya Pradesh,Other,Hoshangabad,2950.5
Apr,Madhya Pradesh,Other,Indore,3480.8
Apr,Madhya Pradesh,Other,Jhabua,3570
Apr,Madhya Pradesh,Other,Khargone,3510.15151515151
Apr,Madhya Pradesh,Other,Mandsaur,3480.34615384615
Apr,Madhya Pradesh,Other,Chhindwara,3376
Apr,Madhya Pradesh,Other,Narsinghpur,3459.42857142857
Apr,Madhya Pradesh,Other,Raisen,3406.75
Apr,Madhya Pradesh,Other,Rajgarh,3501.3
Apr,Madhya Pradesh,Other,Ratlam,3591.82222222222
Apr,Madhya Pradesh,Other,Rewa,3128
Apr,Madhya Pradesh,Other,Sagar,3328.84615384615
Apr,Madhya Pradesh,Other,Satna,3039.35294117647
Apr,Madhya Pradesh,Other,Sehore,3490.28571428571
Apr,Madhya Pradesh,Other,Seoni,3600
Apr,Madhya Pradesh,Other,Neemuch,3506.86666666667
May,Uttar Pradesh,Yellow,Lalitpur,3622.11111111111
May,Chattisgarh,Local,Rajnandgaon,3537.5
May,Rajasthan,Yellow,Chittorgarh,3584.75
May,Madhya Pradesh,Other,Rewa,2999
May,Madhya Pradesh,Other,Ratlam,3622.70909090909
May,Madhya Pradesh,Other,Rajgarh,3495.46153846154
May,Madhya Pradesh,Other,Raisen,3346.64285714286
May,Madhya Pradesh,Other,Neemuch,3485.125
May,Madhya Pradesh,Other,Narsinghpur,3408.625
May,Madhya Pradesh,Other,Mandsaur,3541.45454545455
May,Madhya Pradesh,Other,Khargone,3574.17142857143
May,Madhya Pradesh,Other,Khandwa,3392.2
May,Madhya Pradesh,Other,Indore,3551.88235294118
May,Madhya Pradesh,Other,Hoshangabad,3195.25
May,Madhya Pradesh,Other,Gwalior,3550
May,Madhya Pradesh,Other,Guna,3484.75471698113
May,Madhya Pradesh,Other,Dhar,3471.78571428571
May,Madhya Pradesh,Other,Dewas,3581.13888888889
May,Madhya Pradesh,Other,Damoh,3703.33333333333
May,Madhya Pradesh,Other,Chhindwara,3384.55555555556
May,Madhya Pradesh,Other,Sagar,3390.16666666667
May,Madhya Pradesh,Other,Chhatarpur,3393.07692307692
May,Madhya Pradesh,Other,Satna,2944.5
May,Madhya Pradesh,Other,Shajapur,3572.77669902913
May,Madhya Pradesh,Soyabeen,Sagar,3419
May,Madhya Pradesh,Soyabeen,Ratlam,3658.625
May,Madhya Pradesh,Soyabeen,Rajgarh,3558.23529411765
May,Madhya Pradesh,Soyabeen,Mandsaur,3601.34482758621
May,Madhya Pradesh,Soyabeen,Khargone,3366.66666666667
May,Madhya Pradesh,Soyabeen,Harda,3302.23529411765
May,Madhya Pradesh,Soyabeen,Dindori,3400
May,Madhya Pradesh,Soyabeen,Dewas,3506.26829268293
May,Madhya Pradesh,Soyabeen,Chhindwara,3267.5
May,Madhya Pradesh,Soyabeen,Chhatarpur,3414.68965517241
May,Madhya Pradesh,Soyabeen,Bhopal,3433.46153846154
May,Madhya Pradesh,Soyabeen,Ashoknagar,3299.5
May,Madhya Pradesh,Other,Vidisha,3371.11111111111
May,Madhya Pradesh,Other,Tikamgarh,3400
May,Madhya Pradesh,Other,Shivpuri,3586.59459459459
May,Madhya Pradesh,Other,Sheopur,3331.75
May,Madhya Pradesh,Other,Shehdol,3393.66666666667
May,Madhya Pradesh,Other,Sehore,3523
May,Madhya Pradesh,Other,Bhopal,3609
May,Madhya Pradesh,Other,Betul,3580
May,Madhya Pradesh,Other,Badwani,3300
May,Gujarat,Soyabeen,Dahod,3756.60869565217
May,Gujarat,Soyabeen,Amreli,3297.5
May,Gujarat,Other,Surat,3400
May,Gujarat,Other,Sabarkantha,3730
May,Gujarat,Other,Rajkot,3302.08333333333
May,Gujarat,Other,Bhavnagar,3100
May,Gujarat,Other,Amreli,3325
May,Chattisgarh,Yellow,Rajnandgaon,3606.91176470588
May,Chattisgarh,Yellow,Raipur,3000
May,Chattisgarh,Yellow,Mungeli,3422.81818181818
May,Chattisgarh,Yellow,Kabirdham,3436.31578947368
May,Chattisgarh,Yellow,Durg,3225
May,Chattisgarh,Soyabeen,Rajnandgaon,3399
May,Chattisgarh,Soyabeen,Raipur,3755
May,Chattisgarh,Other,Rajnandgaon,3300
May,Chattisgarh,Other,Balodabazar,3099.1
May,Uttar Pradesh,Soyabeen,Kanpur,4855.2380952381
May,Gujarat,Soyabeen,Jamnagar,3120
May,Gujarat,Soyabeen,Junagarh,3426.5
May,Gujarat,Soyabeen,Rajkot,3400
May,Gujarat,Yellow,Rajkot,3422.72727272727
May,Madhya Pradesh,Other,Ashoknagar,3435.5
May,Madhya Pradesh,Other,Alirajpur,3398.18181818182
May,Madhya Pradesh,Local,Mandsaur,3658.75
May,Madhya Pradesh,Local,Dindori,3400.8125
May,Madhya Pradesh,Local,Chhindwara,3365
May,Madhya Pradesh,Local,Betul,3670
May,Madhya Pradesh,Black,Tikamgarh,3295
May,Madhya Pradesh,Black,Seoni,3550
May,Madhya Pradesh,Soyabeen,Sehore,3697.4375
May,Madhya Pradesh,Black,Raisen,3270
May,Karnataka,Soyabeen,Haveri,3576.4375
May,Karnataka,Soyabeen,Gulbarga,3306.42857142857
May,Karnataka,Soyabeen,Dharwad,3513.64705882353
May,Karnataka,Soyabeen,Bidar,3645.88888888889
May,Karnataka,Soyabeen,Belgaum,3700
May,Karnataka,Soyabeen,Bangalore,4588.88888888889
May,Karnataka,Local,Belgaum,3618.57142857143
May,Gujarat,Yellow,Sabarkantha,3420
May,Madhya Pradesh,Black,Chhatarpur,3290
May,Madhya Pradesh,Soyabeen,Sheopur,3386.38461538462
May,Madhya Pradesh,Other,Burhanpur,3571.2
May,Maharashtra,Yellow,Buldhana,3514.44761904762
May,Maharashtra,Yellow,Chandrapur,3630.6
May,Maharashtra,Yellow,Bhandara,4010
May,Maharashtra,Yellow,Beed,3580.81818181818
May,Maharashtra,Yellow,Aurangabad,3391
May,Maharashtra,Yellow,Amarawati,3487.1
May,Maharashtra,Yellow,Akola,3552.18867924528
May,Maharashtra,Yellow,Ahmednagar,3310
May,Maharashtra,Other,Vashim,3556.375
May,Maharashtra,Other,Sholapur,3683.33333333333
May,Maharashtra,Other,Parbhani,3550.33333333333
May,Maharashtra,Other,Osmanabad,3608
May,Maharashtra,Other,Nandurbar,3549.125
May,Maharashtra,Other,Nanded,3623.57142857143
May,Maharashtra,Other,Nagpur,3572.22222222222
May,Maharashtra,Other,Latur,3878.38461538462
May,Maharashtra,Other,Jalgaon,3457.75
May,Maharashtra,Other,Jalana,3677.75
May,Maharashtra,Yellow,Hingoli,3572.27272727273
May,Maharashtra,Yellow,Jalana,3607.82352941176
May,Maharashtra,Yellow,Jalgaon,3551.5
May,Maharashtra,Yellow,Latur,3640.24637681159
May,Rajasthan,Other,Udaipur,3425
May,Madhya Pradesh,Soyabeen,Shivpuri,3440.66666666667
May,Rajasthan,Other,Swai Madhopur,3455
May,Rajasthan,Other,Kota,3642.22727272727
May,Rajasthan,Other,Jhalawar,3676.15151515152
May,Rajasthan,Other,Chittorgarh,3500.13793103448
May,Rajasthan,Other,Bundi,3610.77272727273
May,Rajasthan,Other,Baran,3647.09756097561
May,Maharashtra,Other,Hingoli,3583.05882352941
May,Maharashtra,Yellow,Yavatmal,3569.57142857143
May,Maharashtra,Yellow,Vashim,3600.60975609756
May,Maharashtra,Yellow,Pune,3275
May,Maharashtra,Yellow,Parbhani,3571.65
May,Maharashtra,Yellow,Osmanabad,3664.13636363636
May,Maharashtra,Yellow,Nashik,3515.66666666667
May,Maharashtra,Yellow,Nandurbar,3700
May,Maharashtra,Yellow,Nanded,3434.3125
May,Maharashtra,Yellow,Nagpur,3457.11764705882
May,Maharashtra,Yellow,Wardha,3514.91780821918
May,Maharashtra,Other,Chandrapur,3629.08333333333
May,Maharashtra,Other,Nashik,3582.5652173913
May,Maharashtra,Other,Buldhana,3533.33333333333
May,Madhya Pradesh,Yellow,Khargone,3501.25
May,Madhya Pradesh,Yellow,Khandwa,3605.4
May,Madhya Pradesh,Yellow,Jhabua,3535.51428571429
May,Madhya Pradesh,Yellow,Indore,3653.39473684211
May,Madhya Pradesh,Yellow,Hoshangabad,3514.04166666667
May,Madhya Pradesh,Yellow,Harda,3588.33333333333
May,Madhya Pradesh,Yellow,Dhar,3565.6835443038
May,Madhya Pradesh,Yellow,Dewas,3575.66666666667
May,Madhya Pradesh,Yellow,Mandsaur,3687
May,Madhya Pradesh,Yellow,Datia,2961
May,Madhya Pradesh,Yellow,Chhindwara,3428.14285714286
May,Madhya Pradesh,Yellow,Chhatarpur,3457.14285714286
May,Madhya Pradesh,Yellow,Burhanpur,3531.85714285714
May,Madhya Pradesh,Yellow,Bhopal,3432.57777777778
May,Madhya Pradesh,Yellow,Betul,3639.76
May,Madhya Pradesh,Yellow,Badwani,3514.92307692308
May,Madhya Pradesh,Yellow,Ashoknagar,3548
May,Madhya Pradesh,Soyabeen,Ujjain,356.691666666667
May,Madhya Pradesh,Yellow,Damoh,3492.28
May,Madhya Pradesh,Yellow,Morena,3190
May,Madhya Pradesh,Yellow,Gwalior,3325
May,Madhya Pradesh,Yellow,Neemuch,3687.2
May,Maharashtra,Other,Beed,3610.72413793103
May,Madhya Pradesh,Yellow,Narsinghpur,3413.40909090909
May,Maharashtra,Other,Amarawati,3470.12
May,Maharashtra,Other,Akola,3500
May,Maharashtra,Other,Ahmednagar,3508
May,Madhya Pradesh,Yellow,Vidisha,3449.98333333333
May,Madhya Pradesh,Yellow,Ujjain,3619.44166666667
May,Madhya Pradesh,Yellow,Tikamgarh,3456.62962962963
May,Madhya Pradesh,Yellow,Shivpuri,3568.83333333333
May,Maharashtra,Other,Aurangabad,3506.66666666667
May,Madhya Pradesh,Yellow,Seoni,3137
May,Madhya Pradesh,Yellow,Shajapur,3509.57894736842
May,Madhya Pradesh,Yellow,Rajgarh,3584.88172043011
May,Madhya Pradesh,Yellow,Ratlam,3632.52380952381
May,Madhya Pradesh,Yellow,Rewa,3000
May,Madhya Pradesh,Yellow,Raisen,3297.4
May,Madhya Pradesh,Yellow,Sehore,3629.98529411765
May,Madhya Pradesh,Yellow,Sagar,3486.59649122807
Jun,Madhya Pradesh,Other,Shehdol,3408
Jun,Madhya Pradesh,Other,Ratlam,3588.44680851064
Jun,Madhya Pradesh,Other,Shajapur,3532.53174603175
Jun,Madhya Pradesh,Other,Sehore,3468.2
Jun,Madhya Pradesh,Other,Satna,3059.36842105263
Jun,Madhya Pradesh,Other,Sagar,3326.25
Jun,Madhya Pradesh,Other,Sheopur,3396
Jun,Madhya Pradesh,Other,Rewa,3078
Jun,Madhya Pradesh,Other,Rajgarh,3495.62962962963
Jun,Madhya Pradesh,Other,Narsinghpur,3427.69230769231
Jun,Madhya Pradesh,Other,Panna,3156
Jun,Madhya Pradesh,Other,Neemuch,3481
Jun,Madhya Pradesh,Other,Mandsaur,3483.83333333333
Jun,Madhya Pradesh,Other,Khargone,3495.5
Jun,Madhya Pradesh,Other,Jhabua,3600
Jun,Madhya Pradesh,Other,Khandwa,3456.66666666667
Jun,Madhya Pradesh,Other,Shivpuri,3573.44444444444
Jun,Madhya Pradesh,Other,Indore,3553.21212121212
Jun,Madhya Pradesh,Other,Raisen,3348.66666666667
Jun,Madhya Pradesh,Other,Umariya,3500
Jun,Madhya Pradesh,Black,Raisen,3367.85714285714
Jun,Madhya Pradesh,Soyabeen,Ashoknagar,3500
Jun,Madhya Pradesh,Yellow,Badwani,3462.875
Jun,Madhya Pradesh,Other,Hoshangabad,3495
Jun,Madhya Pradesh,Yellow,Ashoknagar,3500.86363636364
Jun,Madhya Pradesh,Soyabeen,Ujjain,349.036363636364
Jun,Madhya Pradesh,Soyabeen,Shivpuri,3625
Jun,Madhya Pradesh,Soyabeen,Sheopur,3450.6
Jun,Madhya Pradesh,Soyabeen,Sehore,3556.3125
Jun,Madhya Pradesh,Soyabeen,Sagar,3373.2
Jun,Madhya Pradesh,Other,Vidisha,3371.6
Jun,Madhya Pradesh,Soyabeen,Ratlam,3612.89473684211
Jun,Madhya Pradesh,Soyabeen,Mandsaur,3602.47727272727
Jun,Madhya Pradesh,Soyabeen,Khargone,3385.46666666667
Jun,Madhya Pradesh,Soyabeen,Harda,3497.93548387097
Jun,Madhya Pradesh,Soyabeen,Guna,3641.5
Jun,Madhya Pradesh,Soyabeen,Dewas,3538.0487804878
Jun,Madhya Pradesh,Soyabeen,Chhindwara,3256.5
Jun,Madhya Pradesh,Soyabeen,Chhatarpur,3421
Jun,Madhya Pradesh,Soyabeen,Bhopal,3466.11111111111
Jun,Madhya Pradesh,Soyabeen,Rajgarh,3556.47058823529
Jun,Madhya Pradesh,Other,Guna,3474.52631578947
Jun,Madhya Pradesh,Black,Dewas,3600
Jun,Madhya Pradesh,Other,Dewas,3509.75862068966
Jun,Gujarat,Other,Sabarkantha,2639.66666666667
Jun,Gujarat,Other,Surat,3325
Jun,Gujarat,Soyabeen,Amreli,3200
Jun,Gujarat,Soyabeen,Dahod,3695.47619047619
Jun,Gujarat,Soyabeen,Jamnagar,3350
Jun,Gujarat,Soyabeen,Junagarh,3425.35714285714
Jun,Gujarat,Soyabeen,Rajkot,3550
Jun,Gujarat,Yellow,Rajkot,3446.66666666667
Jun,Gujarat,Other,Rajkot,3345
Jun,Gujarat,Yellow,Sabarkantha,3456.25
Jun,Karnataka,Soyabeen,Bangalore,4560
Jun,Karnataka,Soyabeen,Belgaum,3500
Jun,Karnataka,Soyabeen,Bidar,3692
Jun,Karnataka,Soyabeen,Dharwad,3513.72
Jun,Karnataka,Soyabeen,Gulbarga,3331.5
Jun,Karnataka,Soyabeen,Haveri,3604.15384615385
Jun,Madhya Pradesh,Black,Chhatarpur,3177.5
Jun,Madhya Pradesh,Yellow,Betul,3539.88235294118
Jun,Karnataka,Local,Belgaum,3574.61538461538
Jun,Madhya Pradesh,Other,Dhar,3425.85
Jun,Chattisgarh,Yellow,Rajnandgaon,3532.84375
Jun,Chattisgarh,Yellow,Kabirdham,3326.8
Jun,Madhya Pradesh,Other,Chhindwara,3400.93333333333
Jun,Madhya Pradesh,Other,Chhatarpur,3355.55555555556
Jun,Madhya Pradesh,Other,Burhanpur,3428
Jun,Madhya Pradesh,Other,Badwani,3150
Jun,Madhya Pradesh,Other,Ashoknagar,3399.5
Jun,Madhya Pradesh,Other,Alirajpur,3425
Jun,Madhya Pradesh,Local,Mandsaur,3655
Jun,Madhya Pradesh,Local,Dindori,3371.25
Jun,Chattisgarh,Yellow,Mungeli,3358.47368421053
Jun,Madhya Pradesh,Local,Chhindwara,3190.2
Jun,Chattisgarh,Local,Rajnandgaon,3592.66666666667
Jun,Chattisgarh,Other,Balodabazar,3160.66666666667
Jun,Chattisgarh,Other,Rajnandgaon,3300
Jun,Chattisgarh,Soyabeen,Narayanpur,2900
Jun,Chattisgarh,Soyabeen,Raipur,3649
Jun,Chattisgarh,Soyabeen,Rajnandgaon,3399
Jun,Chattisgarh,Yellow,Bemetara,3400
Jun,Chattisgarh,Yellow,Durg,3466.66666666667
Jun,Madhya Pradesh,Black,Tikamgarh,2900
Jun,Madhya Pradesh,Yellow,Bhopal,3493
Jun,Rajasthan,Yellow,Chittorgarh,3565.375
Jun,Madhya Pradesh,Yellow,Chhatarpur,3450
Jun,Maharashtra,Yellow,Nashik,3253.66666666667
