,Date,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal)
136932,30 Mar 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3292.0,3650.0,3500.0
136984,31 Mar 19,Indore,Mhow,Soyabean,Other,FAQ,3400.0,3400.0,3400.0
137027,1 Apr 19,Indore,Gautampura,Soyabean,Other,FAQ,3455.0,3455.0,3455.0
137035,1 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3400.0,3400.0,3400.0
137143,2 Apr 19,Indore,Gautampura,Soyabean,Other,FAQ,750.0,750.0,750.0
137149,2 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3780.0,3650.0
137171,2 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3331.0,3853.0,3595.0
137191,2 Apr 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3450.0,3750.0,3700.0
137331,3 Apr 19,Indore,Gautampura,Soyabean,Other,FAQ,3600.0,3700.0,3650.0
137336,3 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3800.0,3650.0
137362,3 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3430.0,3809.0,3680.0
137380,3 Apr 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3450.0,3812.0,3800.0
137527,4 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3810.0,3700.0
137550,4 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3320.0,3835.0,3580.0
137570,4 Apr 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3670.0,3818.0,3730.0
137697,5 Apr 19,Indore,Gautampura,Soyabean,Other,FAQ,3620.0,3685.0,3650.0
137804,6 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,3500.0,3880.0,3700.0
137814,6 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3470.0,3875.0,3675.0
137959,8 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,3500.0,3840.0,3720.0
137982,8 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3370.0,3885.0,3630.0
138002,8 Apr 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3650.0,3820.0,3750.0
138164,9 Apr 19,Indore,Gautampura,Soyabean,Other,FAQ,3550.0,3750.0,3550.0
138171,9 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,3550.0,3850.0,3700.0
138198,9 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3375.0,3834.0,3605.0
138219,9 Apr 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3600.0,3851.0,3800.0
138369,10 Apr 19,Indore,Gautampura,Soyabean,Other,FAQ,3705.0,3850.0,3705.0
138376,10 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,3500.0,3850.0,3750.0
138400,10 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3381.0,3811.0,3595.0
138422,10 Apr 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3575.0,3799.0,3700.0
138568,11 Apr 19,Indore,Gautampura,Soyabean,Other,FAQ,3000.0,3650.0,3000.0
138574,11 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3800.0,3725.0
138595,11 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3390.0,3750.0,3570.0
138614,11 Apr 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3551.0,3700.0,3680.0
138733,12 Apr 19,Indore,Gautampura,Soyabean,Other,FAQ,3710.0,3720.0,3710.0
138738,12 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3830.0,3730.0
138764,12 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3399.0,3875.0,3640.0
138973,15 Apr 19,Indore,Gautampura,Soyabean,Other,FAQ,3400.0,3600.0,3400.0
138978,15 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3835.0,3730.0
138996,15 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3270.0,3846.0,3560.0
139012,15 Apr 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3600.0,3700.0,3650.0
139151,16 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3840.0,3730.0
139193,16 Apr 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3631.0,3696.0,3671.0
139341,18 Apr 19,Indore,Gautampura,Soyabean,Other,FAQ,3315.0,3680.0,3315.0
139530,20 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3800.0,3700.0
139553,20 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3299.0,3840.0,3570.0
139716,22 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3795.0,3700.0
139737,22 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3350.0,3840.0,3595.0
139758,22 Apr 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3650.0,3750.0,3675.0
139887,23 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3805.0,3700.0
139913,23 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3340.0,3739.0,3540.0
139927,23 Apr 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3581.0,3685.0,3677.0
140075,24 Apr 19,Indore,Gautampura,Soyabean,Other,FAQ,3700.0,3700.0,3700.0
140080,24 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3820.0,3700.0
140102,24 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3401.0,3771.0,3585.0
140122,24 Apr 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3550.0,3698.0,3680.0
140259,25 Apr 19,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3700.0,3500.0
140263,25 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3805.0,3700.0
140285,25 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3340.0,3840.0,3590.0
140305,25 Apr 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3551.0,3713.0,3700.0
140438,26 Apr 19,Indore,Gautampura,Soyabean,Other,FAQ,3475.0,3700.0,3475.0
140442,26 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3785.0,3700.0
140467,26 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3300.0,3845.0,3575.0
140485,26 Apr 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3452.0,3723.0,3690.0
140594,27 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3820.0,3700.0
140752,29 Apr 19,Indore,Gautampura,Soyabean,Other,FAQ,2600.0,3455.0,3000.0
140758,29 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3765.0,3700.0
140780,29 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3270.0,3729.0,3500.0
140795,29 Apr 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3531.0,3703.0,3650.0
140915,30 Apr 19,Indore,Gautampura,Soyabean,Other,FAQ,3630.0,3650.0,3630.0
140921,30 Apr 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3765.0,3700.0
140947,30 Apr 19,Indore,Mhow,Soyabean,Other,FAQ,3395.0,3690.0,3545.0
141080,1 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3760.0,3650.0
141096,1 May 19,Indore,Mhow,Soyabean,Other,FAQ,3420.0,3688.0,3555.0
141187,2 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3735.0,3600.0
141210,2 May 19,Indore,Mhow,Soyabean,Other,FAQ,3315.0,3715.0,3515.0
141230,2 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3531.0,3600.0,3580.0
141366,3 May 19,Indore,Gautampura,Soyabean,Other,FAQ,3525.0,3700.0,3525.0
141371,3 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3695.0,3600.0
141392,3 May 19,Indore,Mhow,Soyabean,Other,FAQ,3340.0,3699.0,3520.0
141411,3 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3351.0,3650.0,3550.0
141672,6 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3675.0,3600.0
141689,6 May 19,Indore,Mhow,Soyabean,Other,FAQ,3370.0,3659.0,3515.0
141699,6 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3380.0,3380.0,3380.0
141798,7 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3665.0,3600.0
141804,7 May 19,Indore,Mhow,Soyabean,Other,FAQ,3438.0,3644.0,3525.0
141882,8 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3695.0,3600.0
141904,8 May 19,Indore,Mhow,Soyabean,Other,FAQ,3351.0,3676.0,3515.0
141917,8 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3531.0,3621.0,3551.0
142040,9 May 19,Indore,Gautampura,Soyabean,Other,FAQ,3605.0,3700.0,3605.0
142045,9 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3790.0,3650.0
142068,9 May 19,Indore,Mhow,Soyabean,Other,FAQ,3431.0,3726.0,3580.0
142081,9 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3639.0,3650.0,3646.0
142213,10 May 19,Indore,Gautampura,Soyabean,Other,FAQ,3405.0,3685.0,3655.0
142217,10 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3815.0,3740.0
142250,10 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3411.0,3650.0,3643.0
142364,11 May 19,Indore,Gautampura,Soyabean,Other,FAQ,3600.0,3600.0,3600.0
142365,11 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3800.0,3700.0
142505,13 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3785.0,3630.0
142520,13 May 19,Indore,Mhow,Soyabean,Other,FAQ,3300.0,3720.0,3510.0
142530,13 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3625.0,3625.0,3625.0
142661,14 May 19,Indore,Gautampura,Soyabean,Other,FAQ,3644.0,3644.0,3644.0
142667,14 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3795.0,3650.0
142691,14 May 19,Indore,Mhow,Soyabean,Other,FAQ,3420.0,3727.0,3570.0
142708,14 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3500.0,3651.0,3625.0
142827,15 May 19,Indore,Gautampura,Soyabean,Other,FAQ,3411.0,3500.0,3500.0
142832,15 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3865.0,3750.0
142854,15 May 19,Indore,Mhow,Soyabean,Other,FAQ,3457.0,3760.0,3610.0
142873,15 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3610.0,3656.0,3625.0
142990,16 May 19,Indore,Gautampura,Soyabean,Other,FAQ,3600.0,3645.0,3645.0
142995,16 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3890.0,3750.0
143015,16 May 19,Indore,Mhow,Soyabean,Other,FAQ,3401.0,3800.0,3600.0
143030,16 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3595.0,3640.0,3595.0
143103,17 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3890.0,3750.0
143183,18 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3640.0,3700.0,3660.0
143263,20 May 19,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3500.0,3500.0
143268,20 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3790.0,3650.0
143407,21 May 19,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3650.0,3500.0
143413,21 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3770.0,3650.0
143436,21 May 19,Indore,Mhow,Soyabean,Other,FAQ,3390.0,3724.0,3555.0
143452,21 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3617.0,3690.0,3643.0
143584,22 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3795.0,3650.0
143607,22 May 19,Indore,Mhow,Soyabean,Other,FAQ,3386.0,3735.0,3560.0
143621,22 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3650.0,3672.0,3650.0
143744,23 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3795.0,3650.0
143764,23 May 19,Indore,Mhow,Soyabean,Other,FAQ,3432.0,3735.0,3585.0
143880,24 May 19,Indore,Gautampura,Soyabean,Other,FAQ,3505.0,3700.0,3505.0
143885,24 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3800.0,3700.0
143904,24 May 19,Indore,Mhow,Soyabean,Other,FAQ,3421.0,3826.0,3620.0
143921,24 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3575.0,3677.0,3631.0
144023,25 May 19,Indore,Gautampura,Soyabean,Other,FAQ,3650.0,3650.0,3650.0
144026,25 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3790.0,3700.0
144194,27 May 19,Indore,Gautampura,Soyabean,Other,FAQ,3650.0,3730.0,3650.0
144198,27 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3800.0,3730.0
144220,27 May 19,Indore,Mhow,Soyabean,Other,FAQ,3488.0,3800.0,3645.0
144236,27 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3550.0,3721.0,3640.0
144380,28 May 19,Indore,Gautampura,Soyabean,Other,FAQ,3450.0,3650.0,3450.0
144386,28 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3785.0,3700.0
144410,28 May 19,Indore,Mhow,Soyabean,Other,FAQ,3525.0,3760.0,3645.0
144426,28 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3626.0,3750.0,3651.0
144570,29 May 19,Indore,Gautampura,Soyabean,Other,FAQ,3625.0,3700.0,3625.0
144575,29 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3800.0,3700.0
144600,29 May 19,Indore,Mhow,Soyabean,Other,FAQ,3400.0,3793.0,3595.0
144616,29 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3536.0,3706.0,3630.0
144738,30 May 19,Indore,Gautampura,Soyabean,Other,FAQ,3540.0,3673.0,3590.0
144744,30 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3810.0,3700.0
144778,30 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3511.0,3685.0,3634.0
144910,31 May 19,Indore,Gautampura,Soyabean,Other,FAQ,3460.0,3700.0,3460.0
144914,31 May 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3805.0,3700.0
144936,31 May 19,Indore,Mhow,Soyabean,Other,FAQ,3496.0,3846.0,3670.0
144951,31 May 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3660.0,3792.0,3660.0
145068,1 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3805.0,3715.0
145090,1 Jun 19,Indore,Mhow,Soyabean,Other,FAQ,3475.0,3841.0,3660.0
145109,1 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3602.0,3695.0,3661.0
145360,4 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3300.0,3710.0,3300.0
145365,4 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3870.0,3700.0
145384,4 Jun 19,Indore,Mhow,Soyabean,Other,FAQ,3427.0,3800.0,3615.0
145404,4 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3500.0,3740.0,3625.0
145510,5 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3725.0,3640.0
145585,6 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3550.0,3700.0,3550.0
145589,6 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3735.0,3650.0
145613,6 Jun 19,Indore,Mhow,Soyabean,Other,FAQ,3391.0,3699.0,3545.0
145630,6 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3550.0,3731.0,3667.0
145747,7 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3290.0,3705.0,3290.0
145751,7 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3785.0,3650.0
145775,7 Jun 19,Indore,Mhow,Soyabean,Other,FAQ,3341.0,3799.0,3570.0
145792,7 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3555.0,3662.0,3601.0
145891,8 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,3350.0,3690.0,3600.0
146043,10 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3300.0,3700.0,3300.0
146047,10 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3850.0,3650.0
146071,10 Jun 19,Indore,Mhow,Soyabean,Other,FAQ,3428.0,3725.0,3575.0
146088,10 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3552.0,3643.0,3582.0
146223,11 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3650.0,3700.0,3650.0
146227,11 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,3450.0,3650.0,3550.0
146254,11 Jun 19,Indore,Mhow,Soyabean,Other,FAQ,3466.0,3698.0,3580.0
146270,11 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3451.0,3650.0,3576.0
146404,12 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3735.0,3650.0
146429,12 Jun 19,Indore,Mhow,Soyabean,Other,FAQ,3436.0,3686.0,3650.0
146444,12 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3441.0,3650.0,3526.0
146579,13 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3625.0,3640.0,3640.0
146585,13 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3710.0,3660.0
146612,13 Jun 19,Indore,Mhow,Soyabean,Other,FAQ,3451.0,3725.0,3590.0
146631,13 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3451.0,3661.0,3585.0
146774,14 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3600.0,3775.0,3700.0
146778,14 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3750.0,3640.0
146825,14 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3425.0,3714.0,3634.0
146961,15 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3445.0,3500.0,3445.0
146965,15 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3745.0,3650.0
147012,15 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3482.0,3685.0,3600.0
147161,17 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3565.0,3725.0,3600.0
147205,17 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3580.0,3691.0,3635.0
147351,18 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3600.0,3500.0
147401,18 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3461.0,3661.0,3551.0
147538,19 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3610.0,3500.0
147585,19 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3535.0,3694.0,3594.0
147721,20 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3485.0,3595.0,3485.0
147767,20 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3460.0,3622.0,3515.0
147906,21 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3625.0,3625.0,3625.0
147912,21 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,3250.0,3610.0,3500.0
147962,21 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3250.0,3651.0,3590.0
148237,24 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3510.0,3500.0
148241,24 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3650.0,3560.0
148264,24 Jun 19,Indore,Mhow,Soyabean,Other,FAQ,3325.0,3725.0,3525.0
148285,24 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3450.0,3653.0,3562.0
148426,25 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3515.0,3520.0,3515.0
148432,25 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3680.0,3600.0
148460,25 Jun 19,Indore,Mhow,Soyabean,Other,FAQ,3370.0,3731.0,3550.0
148480,25 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3575.0,3651.0,3600.0
148626,26 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3455.0,3455.0,3455.0
148631,26 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3660.0,3575.0
148657,26 Jun 19,Indore,Mhow,Soyabean,Other,FAQ,3370.0,3731.0,3550.0
148679,26 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3500.0,3600.0,3550.0
148813,27 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3676.0,3600.0
148818,27 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3780.0,3650.0
148842,27 Jun 19,Indore,Mhow,Soyabean,Other,FAQ,3410.0,3659.0,3535.0
148864,27 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3621.0,3698.0,3632.0
148998,28 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3550.0,3570.0,3550.0
149003,28 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3700.0,3570.0
149032,28 Jun 19,Indore,Mhow,Soyabean,Other,FAQ,3391.0,3667.0,3530.0
149051,28 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3423.0,3671.0,3600.0
149184,29 Jun 19,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3660.0,3530.0
149189,29 Jun 19,Indore,Indore,Soyabean,Yellow,FAQ,3400.0,3680.0,3570.0
149215,29 Jun 19,Indore,Mhow,Soyabean,Other,FAQ,3391.0,3667.0,3530.0
149236,29 Jun 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3410.0,3656.0,3600.0
149404,1 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3150.0,3605.0,3600.0
149409,1 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3715.0,3620.0
149433,1 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3345.0,3670.0,3420.0
149453,1 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3371.0,3654.0,3550.0
149582,2 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3530.0,3530.0,3530.0
149585,2 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3715.0,3620.0
149602,2 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,2900.0,3400.0,3200.0
149713,3 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3300.0,3640.0,3600.0
149719,3 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3605.0,3520.0
149739,3 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3445.0,3616.0,3530.0
149756,3 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3200.0,3571.0,3540.0
149887,4 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3300.0,3575.0,3300.0
149893,4 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3620.0,3565.0
149916,4 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3445.0,3616.0,3530.0
149928,4 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3492.0,3590.0,3551.0
150053,5 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3400.0,3515.0,3400.0
150058,5 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3610.0,3500.0
150083,5 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3400.0,3200.0
150101,5 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3309.0,3585.0,3570.0
150216,6 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3525.0,3650.0,3600.0
150222,6 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3595.0,3500.0
150246,6 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3420.0,3675.0,3550.0
150263,6 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3500.0,3565.0,3555.0
150418,8 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3450.0,3610.0,3500.0
150423,8 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3645.0,3480.0
150450,8 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3401.0,3572.0,3485.0
150472,8 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3350.0,3600.0,3560.0
150619,9 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3350.0,3585.0,3550.0
150624,9 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3400.0,3300.0
150655,9 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3211.0,3471.0,3340.0
150675,9 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2900.0,3500.0,3440.0
150809,10 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3355.0,3565.0,3500.0
150814,10 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3490.0,3400.0
150840,10 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3210.0,3480.0,3345.0
150861,10 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3375.0,3480.0,3430.0
150985,11 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3400.0,3588.0,3500.0
150990,11 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3510.0,3400.0
151014,11 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3340.0,3517.0,3430.0
151034,11 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3350.0,3520.0,3458.0
151159,12 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3405.0,3490.0,3450.0
151164,12 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3530.0,3450.0
151192,12 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3390.0,3547.0,3470.0
151212,12 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3001.0,3551.0,3480.0
151314,13 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3390.0,3547.0,3470.0
151409,14 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3390.0,3547.0,3470.0
151481,15 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3400.0,3400.0,3400.0
151485,15 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3750.0,3570.0
151512,15 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3420.0,3624.0,3520.0
151535,15 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3400.0,3641.0,3571.0
151695,16 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3350.0,3378.0,3350.0
151699,16 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3625.0,3500.0
151723,16 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3417.0,3650.0,3535.0
151746,16 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3290.0,3607.0,3571.0
151870,17 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,2205.0,3500.0,3500.0
151876,17 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3610.0,3530.0
151904,17 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3426.0,3617.0,3520.0
151926,17 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3371.0,3624.0,3580.0
